event_id,timestamp,source_ip,destination_ip,event_type,protocol,username,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,technique_id,technique_name,tactic,threat_confidence,risk_level,year,month,day,hour,day_of_week,is_weekend,severity_score,malware_flag,status_flag,login_risk
EVT000094,2025-08-04 12:10:00,142.221.253.16,10.0.6.43,USB Device Connected,TCP,john,India,India,Device-18,Linux,Success,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1200,Hardware Additions,Initial Access,53,Medium,2025,8,4,12,Monday,False,3,0,0,Low
EVT000095,2025-08-05 19:35:00,47.62.134.84,10.0.1.81,File Access,HTTP,alex,India,India,Device-84,Linux,Failed,Medium,0,No,CVE-2024-2201,5.9,Database-01,IT,T1083,File and Directory Discovery,Discovery,41,Medium,2025,8,5,19,Tuesday,False,2,0,0,Low
EVT000096,2025-08-04 02:00:00,56.41.147.32,10.0.1.109,Port Scan,TCP,alex,India,India,Device-120,Linux,Failed,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1046,Network Service Discovery,Discovery,51,Medium,2025,8,4,2,Monday,False,3,0,0,Low
EVT000097,2025-08-04 06:20:00,110.33.229.181,10.0.10.234,Brute Force,HTTP,alice,India,India,Device-83,Linux,Failed,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1110,Brute Force,Credential Access,51,Medium,2025,8,4,6,Monday,False,3,0,0,Low
EVT000098,2025-08-03 16:05:00,17.144.16.59,10.0.8.69,File Access,SSH,root,India,India,Device-179,Windows 11,Detected,Medium,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,38,Medium,2025,8,3,16,Sunday,True,2,0,1,Low
EVT000099,2025-08-01 03:45:00,211.159.234.13,10.0.7.131,Malware Detection,HTTP,alex,India,India,Device-144,,Blocked,High,0,Yes,CVE-2024-1045,9.5,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,66,High,2025,8,1,3,Friday,False,3,1,1,Low
EVT000100,2025-08-01 16:10:00,20.182.159.176,10.0.5.205,Login Success,SSH,john,India,India,Device-56,Linux,Success,Medium,0,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,31,Medium,2025,8,1,16,Friday,False,2,0,0,Low
EVT000101,2025-08-01 04:40:00,140.105.201.126,10.0.5.115,Failed Login,SMB,david,India,India,Device-142,Linux,Detected,Critical,0,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,76,Critical,2025,8,1,4,Friday,False,4,0,1,Low
EVT000102,2025-08-04 23:25:00,186.66.186.23,10.0.0.253,USB Device Connected,HTTP,david,India,India,Device-8,Linux,Success,Critical,0,No,CVE-2024-2201,5.9,Database-01,IT,T1200,Hardware Additions,Initial Access,68,High,2025,8,4,23,Monday,False,4,0,0,Low
EVT000103,2025-08-02 23:05:00,209.217.228.64,10.0.8.5,Port Scan,SSH,root,India,India,Device-82,Windows 11,Failed,Critical,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,76,Critical,2025,8,2,23,Saturday,True,4,0,0,Low
EVT000104,2025-08-04 04:15:00,25.232.134.238,10.0.9.234,USB Device Connected,HTTP,root,India,India,Device-173,Linux,Success,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1200,Hardware Additions,Initial Access,48,Medium,2025,8,4,4,Monday,False,3,0,0,Low
EVT000105,2025-08-06 16:05:00,98.0.171.195,10.0.2.173,USB Device Connected,HTTPS,alice,India,India,Device-195,Windows 11,Detected,High,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,58,High,2025,8,6,16,Wednesday,False,3,0,1,Low
EVT000106,2025-08-02 13:20:00,34.90.96.130,10.0.1.253,Failed Login,TCP,david,India,India,Device-155,Windows 11,Detected,Medium,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,40,Medium,2025,8,2,13,Saturday,True,2,0,1,Low
EVT000107,2025-08-03 13:30:00,125.53.96.100,10.0.3.78,Brute Force,SMB,root,India,India,Device-16,Windows 11,Success,Medium,12,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,55,Medium,2025,8,3,13,Sunday,True,2,0,0,High
EVT000108,2025-08-05 17:15:00,192.218.22.96,10.0.4.32,Privilege Escalation,HTTPS,admin,India,India,Device-178,Windows 11,Success,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,56,High,2025,8,5,17,Tuesday,False,3,0,0,Low
EVT000109,2025-08-02 10:15:00,158.194.185.59,10.0.5.217,Malware Detection,TCP,admin,India,India,Device-193,Linux,Detected,Low,16,No,CVE-2024-2201,5.9,Database-01,IT,T1059,Command and Scripting Interpreter,Execution,33,Medium,2025,8,2,10,Saturday,True,1,0,1,High
EVT000110,2025-08-01 11:30:00,143.39.69.5,10.0.10.70,Phishing Email,SSH,root,India,India,Device-181,Windows 11,Detected,Medium,0,Yes,CVE-2023-1234,5.4,HR-PC-01,HR,T1566,Phishing,Initial Access,49,Medium,2025,8,1,11,Friday,False,2,1,1,Low
EVT000111,2025-08-02 19:25:00,183.55.249.96,10.0.10.216,Brute Force,HTTP,root,India,India,Device-10,Linux,Success,Low,0,No,CVE-2024-2201,5.9,WebServer,IT,T1110,Brute Force,Credential Access,15,Low,2025,8,2,19,Saturday,True,1,0,0,Low
EVT000112,2025-08-02 00:10:00,73.9.46.237,10.0.9.219,SQL Injection Attempt,HTTP,david,India,India,Device-195,Windows 11,Success,Low,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,22,Low,2025,8,2,0,Saturday,True,1,0,0,Low
EVT000113,2025-08-06 19:25:00,85.120.33.235,10.0.3.152,Privilege Escalation,HTTPS,john,India,India,Device-60,,Blocked,High,16,No,CVE-2024-2201,5.9,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,70,High,2025,8,6,19,Wednesday,False,3,0,1,High
EVT000114,2025-08-06 01:10:00,204.30.48.221,10.0.1.85,Port Scan,HTTPS,root,India,India,Device-136,,Detected,Low,0,No,CVE-2024-1045,9.5,Firewall,IT,T1046,Network Service Discovery,Discovery,17,Low,2025,8,6,1,Wednesday,False,1,0,1,Low
EVT000115,2025-08-04 23:00:00,9.219.212.91,10.0.4.249,SQL Injection Attempt,SMB,john,India,India,Device-1,Linux,Success,Critical,0,No,CVE-2024-2201,5.9,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,72,High,2025,8,4,23,Monday,False,4,0,0,Low
EVT000116,2025-08-06 10:40:00,76.143.190.37,10.0.5.9,USB Device Connected,SMB,root,India,India,Device-91,Linux,Failed,Low,0,No,CVE-2023-1234,5.4,WebServer,IT,T1200,Hardware Additions,Initial Access,19,Low,2025,8,6,10,Wednesday,False,1,0,0,Low
EVT000117,2025-08-06 00:30:00,139.197.206.136,10.0.7.106,Phishing Email,HTTPS,david,India,India,Device-26,Windows 11,Success,Medium,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1566,Phishing,Initial Access,30,Low,2025,8,6,0,Wednesday,False,2,0,0,Low
EVT000118,2025-08-02 03:55:00,91.26.94.130,10.0.4.104,Phishing Email,SSH,admin,India,India,Device-112,Windows 11,Blocked,Low,4,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1566,Phishing,Initial Access,19,Low,2025,8,2,3,Saturday,True,1,0,1,Medium
EVT000119,2025-08-06 13:50:00,9.219.212.91,10.0.2.238,File Access,HTTP,root,India,India,Device-166,Linux,Failed,Medium,0,No,CVE-2024-2201,5.9,WebServer,IT,T1083,File and Directory Discovery,Discovery,33,Medium,2025,8,6,13,Wednesday,False,2,0,0,Low
EVT000120,2025-08-04 08:50:00,163.176.163.222,10.0.8.46,Phishing Email,SMB,root,India,India,Device-175,Windows 11,Success,Medium,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1566,Phishing,Initial Access,31,Medium,2025,8,4,8,Monday,False,2,0,0,Low
EVT000121,2025-08-06 01:05:00,195.165.0.32,10.0.8.6,USB Device Connected,TCP,david,India,India,Device-11,Linux,Success,Critical,0,No,CVE-2024-1045,9.5,Database-01,IT,T1200,Hardware Additions,Initial Access,71,High,2025,8,6,1,Wednesday,False,4,0,0,Low
EVT000122,2025-08-06 14:20:00,112.216.134.129,10.0.5.44,File Access,HTTP,david,India,India,Device-19,Windows 11,Detected,Medium,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1083,File and Directory Discovery,Discovery,38,Medium,2025,8,6,14,Wednesday,False,2,0,1,Low
EVT000123,2025-08-02 23:40:00,92.144.110.238,10.0.6.243,Brute Force,TCP,alice,India,India,Device-23,Linux,Success,Critical,19,No,CVE-2023-1234,5.4,WebServer,IT,T1110,Brute Force,Credential Access,89,Critical,2025,8,2,23,Saturday,True,4,0,0,High
EVT000124,2025-08-01 16:30:00,188.30.94.116,10.0.5.254,Port Scan,SMB,root,India,India,Device-61,,Failed,High,0,Yes,CVE-2024-2201,5.9,Firewall,IT,T1046,Network Service Discovery,Discovery,64,High,2025,8,1,16,Friday,False,3,1,0,Low
EVT000125,2025-08-02 10:10:00,75.3.100.25,10.0.9.159,Phishing Email,SMB,alex,India,India,Device-18,Windows 11,Failed,Low,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1566,Phishing,Initial Access,23,Low,2025,8,2,10,Saturday,True,1,0,0,Low
EVT000126,2025-08-03 16:00:00,39.199.81.21,10.0.2.67,SQL Injection Attempt,SMB,alice,India,India,Device-36,Linux,Failed,Medium,7,No,CVE-2024-2201,5.9,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,48,Medium,2025,8,3,16,Sunday,True,2,0,0,High
EVT000127,2025-08-06 02:40:00,131.158.166.154,10.0.5.252,SQL Injection Attempt,SMB,alice,India,India,Device-100,Linux,Success,Low,12,No,CVE-2023-1234,5.4,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,28,Low,2025,8,6,2,Wednesday,False,1,0,0,High
EVT000128,2025-08-06 09:05:00,142.221.253.16,10.0.8.137,Login Success,SSH,david,India,India,Device-113,Linux,Blocked,Critical,0,No,CVE-2024-2201,5.9,Database-01,IT,T1078,Valid Accounts,Defense Evasion,75,High,2025,8,6,9,Wednesday,False,4,0,1,Low
EVT000129,2025-08-01 01:00:00,120.220.49.147,10.0.10.208,Phishing Email,SSH,alice,India,India,Device-146,Windows 11,Failed,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1566,Phishing,Initial Access,55,Medium,2025,8,1,1,Friday,False,3,0,0,Low
EVT000130,2025-08-04 04:35:00,202.247.148.14,10.0.6.122,Phishing Email,HTTPS,david,India,India,Device-97,Windows 11,Detected,Low,14,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1566,Phishing,Initial Access,35,Medium,2025,8,4,4,Monday,False,1,0,1,High
EVT000131,2025-08-03 14:35:00,69.218.182.251,10.0.9.124,Privilege Escalation,HTTPS,root,India,India,Device-190,Linux,Detected,Critical,16,No,CVE-2024-1045,9.5,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,88,Critical,2025,8,3,14,Sunday,True,4,0,1,High
EVT000132,2025-08-02 09:15:00,121.19.97.31,10.0.3.26,Privilege Escalation,HTTP,root,India,India,Device-85,Windows 11,Failed,Medium,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,37,Medium,2025,8,2,9,Saturday,True,2,0,0,Low
EVT000133,2025-08-01 17:55:00,73.93.109.239,10.0.2.26,Malware Detection,TCP,alex,India,India,Device-104,Windows 11,Success,Medium,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1059,Command and Scripting Interpreter,Execution,31,Medium,2025,8,1,17,Friday,False,2,0,0,Low
EVT000134,2025-08-03 02:35:00,32.36.21.59,10.0.9.124,USB Device Connected,HTTPS,david,India,India,Device-49,Linux,Success,Low,0,No,CVE-2024-1045,9.5,WebServer,IT,T1200,Hardware Additions,Initial Access,19,Low,2025,8,3,2,Sunday,True,1,0,0,Low
EVT000135,2025-08-06 21:25:00,77.51.117.131,10.0.9.164,Phishing Email,HTTP,alex,India,India,Device-54,,Detected,Low,0,No,CVE-2024-2201,5.9,Firewall,IT,T1566,Phishing,Initial Access,22,Low,2025,8,6,21,Wednesday,False,1,0,1,Low
EVT000136,2025-08-03 00:25:00,138.80.24.183,10.0.0.19,Malware Detection,HTTP,david,India,India,Device-11,,Failed,Low,0,No,CVE-2024-2201,5.9,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,15,Low,2025,8,3,0,Sunday,True,1,0,0,Low
EVT000137,2025-08-04 05:45:00,158.3.117.182,10.0.0.126,SQL Injection Attempt,HTTP,alex,India,India,Device-80,,Blocked,High,0,No,CVE-2024-2201,5.9,Firewall,IT,T1190,Exploit Public-Facing Application,Initial Access,55,Medium,2025,8,4,5,Monday,False,3,0,1,Low
EVT000138,2025-08-05 09:25:00,173.182.167.27,10.0.5.199,USB Device Connected,HTTP,alex,India,India,Device-66,Windows 11,Detected,Medium,5,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1200,Hardware Additions,Initial Access,38,Medium,2025,8,5,9,Tuesday,False,2,0,1,High
EVT000139,2025-08-03 06:30:00,148.118.175.246,10.0.8.45,File Access,TCP,alex,India,India,Device-23,Windows 11,Detected,Medium,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1083,File and Directory Discovery,Discovery,34,Medium,2025,8,3,6,Sunday,True,2,0,1,Low
EVT000140,2025-08-07 01:45:00,80.163.192.194,10.0.6.5,USB Device Connected,SSH,admin,India,India,Device-79,Windows 11,Failed,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1200,Hardware Additions,Initial Access,53,Medium,2025,8,7,1,Thursday,False,3,0,0,Low
EVT000141,2025-08-07 00:20:00,116.143.245.117,10.0.5.173,Failed Login,TCP,alex,India,India,Device-180,Linux,Blocked,Medium,0,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,42,Medium,2025,8,7,0,Thursday,False,2,0,1,Low
EVT000142,2025-08-02 13:45:00,184.137.104.228,10.0.10.95,Phishing Email,HTTPS,alex,India,India,Device-80,Windows 11,Blocked,Medium,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1566,Phishing,Initial Access,32,Medium,2025,8,2,13,Saturday,True,2,0,1,Low
EVT000143,2025-08-04 02:35:00,191.3.121.52,10.0.9.168,Phishing Email,SMB,david,India,India,Device-179,Windows 11,Detected,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1566,Phishing,Initial Access,51,Medium,2025,8,4,2,Monday,False,3,0,1,Low
EVT000144,2025-08-02 21:05:00,84.221.111.144,10.0.8.107,File Access,SMB,admin,India,India,Device-100,Linux,Blocked,Critical,0,No,CVE-2023-1234,5.4,Database-01,IT,T1083,File and Directory Discovery,Discovery,71,High,2025,8,2,21,Saturday,True,4,0,1,Low
EVT000145,2025-08-02 18:40:00,165.195.177.58,10.0.5.217,SQL Injection Attempt,HTTPS,alice,India,India,Device-8,,Detected,Low,0,No,CVE-2023-1234,5.4,Firewall,IT,T1190,Exploit Public-Facing Application,Initial Access,24,Low,2025,8,2,18,Saturday,True,1,0,1,Low
EVT000146,2025-08-01 05:30:00,106.190.94.72,10.0.3.16,Login Success,SMB,david,India,India,Device-12,Linux,Detected,Critical,0,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,77,Critical,2025,8,1,5,Friday,False,4,0,1,Low
EVT000147,2025-08-04 19:25:00,198.72.223.164,10.0.4.162,Malware Detection,SMB,alice,India,India,Device-137,Linux,Blocked,High,17,No,CVE-2024-1045,9.5,Database-01,IT,T1059,Command and Scripting Interpreter,Execution,63,High,2025,8,4,19,Monday,False,3,0,1,High
EVT000148,2025-08-04 03:20:00,53.176.192.4,10.0.3.249,USB Device Connected,HTTPS,root,India,India,Device-120,Windows 11,Failed,Medium,17,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1200,Hardware Additions,Initial Access,48,Medium,2025,8,4,3,Monday,False,2,0,0,High
EVT000149,2025-08-01 07:40:00,205.68.205.47,10.0.9.168,Phishing Email,SMB,john,India,India,Device-20,Windows 11,Success,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1566,Phishing,Initial Access,58,High,2025,8,1,7,Friday,False,3,0,0,Low
EVT000150,2025-08-02 17:45:00,183.30.115.77,10.0.2.164,Failed Login,HTTP,root,India,India,Device-33,,Failed,High,0,Yes,CVE-2024-2201,5.9,Firewall,IT,T1078,Valid Accounts,Defense Evasion,58,High,2025,8,2,17,Saturday,True,3,1,0,Low
EVT000151,2025-08-06 16:10:00,100.110.48.94,10.0.2.238,Privilege Escalation,HTTP,david,India,India,Device-37,,Success,High,0,Yes,CVE-2024-1045,9.5,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,69,High,2025,8,6,16,Wednesday,False,3,1,0,Low
EVT000152,2025-08-02 11:55:00,25.3.223.41,10.0.7.72,File Access,SMB,david,India,India,Device-115,,Failed,Medium,0,No,CVE-2024-1045,9.5,Firewall,IT,T1083,File and Directory Discovery,Discovery,33,Medium,2025,8,2,11,Saturday,True,2,0,0,Low
EVT000153,2025-08-01 21:40:00,97.4.100.18,10.0.10.148,Privilege Escalation,HTTPS,alice,India,India,Device-51,Windows 11,Success,Critical,20,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,92,Critical,2025,8,1,21,Friday,False,4,0,0,High
EVT000154,2025-08-04 01:25:00,192.207.195.107,10.0.0.46,Port Scan,SMB,david,India,India,Device-145,Linux,Blocked,Critical,0,Yes,CVE-2024-1045,9.5,WebServer,IT,T1046,Network Service Discovery,Discovery,79,Critical,2025,8,4,1,Monday,False,4,1,1,Low
EVT000155,2025-08-07 03:50:00,20.73.92.121,10.0.0.75,Phishing Email,HTTP,alice,India,India,Device-170,Windows 11,Failed,Low,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1566,Phishing,Initial Access,17,Low,2025,8,7,3,Thursday,False,1,0,0,Low
EVT000156,2025-08-02 12:15:00,117.228.239.27,10.0.3.93,Privilege Escalation,SMB,alice,India,India,Device-101,Windows 11,Blocked,Medium,20,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,53,Medium,2025,8,2,12,Saturday,True,2,0,1,High
EVT000157,2025-08-05 04:45:00,205.42.33.56,10.0.10.70,Malware Detection,HTTP,admin,India,India,Device-149,,Detected,Low,0,No,CVE-2024-2201,5.9,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,13,Low,2025,8,5,4,Tuesday,False,1,0,1,Low
EVT000158,2025-08-05 18:10:00,53.244.75.116,10.0.9.56,Brute Force,SSH,david,India,India,Device-119,Windows 11,Failed,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1110,Brute Force,Credential Access,55,Medium,2025,8,5,18,Tuesday,False,3,0,0,Low
EVT000159,2025-08-02 11:35:00,88.47.59.252,10.0.2.54,Privilege Escalation,SMB,david,India,India,Device-185,Windows 11,Failed,Medium,20,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,51,Medium,2025,8,2,11,Saturday,True,2,0,0,High
EVT000160,2025-08-05 13:10:00,176.237.188.232,10.0.4.16,Login Success,HTTP,admin,India,India,Device-123,Linux,Failed,Low,15,Yes,CVE-2024-1045,9.5,Database-01,IT,T1078,Valid Accounts,Defense Evasion,47,Medium,2025,8,5,13,Tuesday,False,1,1,0,High
EVT000161,2025-08-03 07:10:00,80.163.192.194,10.0.9.56,Login Success,TCP,root,India,India,Device-179,Windows 11,Detected,Low,20,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,39,Medium,2025,8,3,7,Sunday,True,1,0,1,High
EVT000162,2025-08-04 22:50:00,84.214.170.70,10.0.10.107,Phishing Email,SMB,john,India,India,Device-103,Linux,Failed,High,4,No,CVE-2024-2201,5.9,WebServer,IT,T1566,Phishing,Initial Access,62,High,2025,8,4,22,Monday,False,3,0,0,Medium
EVT000163,2025-08-04 23:00:00,147.173.251.239,10.0.6.220,Login Success,HTTPS,alex,India,India,Device-64,Windows 11,Blocked,High,0,Yes,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,63,High,2025,8,4,23,Monday,False,3,1,1,Low
EVT000164,2025-08-04 08:20:00,183.30.115.77,10.0.10.179,Privilege Escalation,HTTP,root,India,India,Device-179,Linux,Success,Low,0,No,CVE-2024-2201,5.9,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,17,Low,2025,8,4,8,Monday,False,1,0,0,Low
EVT000165,2025-08-01 13:30:00,210.232.87.18,10.0.10.166,Malware Detection,SSH,john,India,India,Device-193,Linux,Failed,Low,0,Yes,CVE-2024-2201,5.9,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,27,Low,2025,8,1,13,Friday,False,1,1,0,Low
EVT000166,2025-08-06 05:15:00,148.249.104.149,10.0.9.110,Phishing Email,SSH,alex,India,India,Device-64,Linux,Success,Low,0,No,CVE-2024-2201,5.9,Database-01,IT,T1566,Phishing,Initial Access,22,Low,2025,8,6,5,Wednesday,False,1,0,0,Low
EVT000167,2025-08-03 00:05:00,89.248.145.247,10.0.7.116,Port Scan,TCP,alex,India,India,Device-136,Linux,Blocked,Low,2,No,CVE-2024-2201,5.9,WebServer,IT,T1046,Network Service Discovery,Discovery,19,Low,2025,8,3,0,Sunday,True,1,0,1,Medium
EVT000168,2025-08-02 03:55:00,220.169.35.55,10.0.2.128,Privilege Escalation,TCP,alex,India,India,Device-164,Windows 11,Success,Medium,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,32,Medium,2025,8,2,3,Saturday,True,2,0,0,Low
EVT000169,2025-08-01 06:05:00,182.179.241.254,10.0.2.97,Privilege Escalation,HTTPS,alice,India,India,Device-11,Windows 11,Failed,High,0,Yes,CVE-2024-1045,9.5,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,62,High,2025,8,1,6,Friday,False,3,1,0,Low
EVT000170,2025-08-04 16:35:00,219.251.140.225,10.0.4.105,File Access,SSH,david,India,India,Device-192,Linux,Detected,Critical,0,No,CVE-2024-1045,9.5,Database-01,IT,T1083,File and Directory Discovery,Discovery,66,High,2025,8,4,16,Monday,False,4,0,1,Low
EVT000171,2025-08-05 05:35:00,53.176.192.4,10.0.4.176,File Access,HTTPS,alex,India,India,Device-131,Linux,Blocked,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,T1083,File and Directory Discovery,Discovery,13,Low,2025,8,5,5,Tuesday,False,1,0,1,Low
EVT000172,2025-08-01 02:25:00,11.26.9.182,10.0.7.90,Phishing Email,SMB,alex,India,India,Device-92,Windows 11,Detected,Low,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1566,Phishing,Initial Access,13,Low,2025,8,1,2,Friday,False,1,0,1,Low
EVT000173,2025-08-04 04:45:00,28.142.89.8,10.0.5.105,File Access,HTTP,admin,India,India,Device-46,Linux,Success,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1083,File and Directory Discovery,Discovery,58,High,2025,8,4,4,Monday,False,3,0,0,Low
EVT000174,2025-08-02 09:55:00,71.7.226.254,10.0.3.160,Login Success,HTTP,admin,India,India,Device-69,Linux,Failed,Low,0,No,CVE-2024-2201,5.9,WebServer,IT,T1078,Valid Accounts,Defense Evasion,21,Low,2025,8,2,9,Saturday,True,1,0,0,Low
EVT000175,2025-08-05 00:45:00,28.184.232.124,10.0.7.155,Port Scan,HTTPS,admin,India,India,Device-28,Linux,Success,Medium,0,Yes,CVE-2024-1045,9.5,WebServer,IT,T1046,Network Service Discovery,Discovery,49,Medium,2025,8,5,0,Tuesday,False,2,1,0,Low
EVT000176,2025-08-02 02:05:00,156.174.119.7,10.0.1.253,Malware Detection,SMB,david,India,India,Device-170,Linux,Success,Medium,0,No,CVE-2023-1234,5.4,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,36,Medium,2025,8,2,2,Saturday,True,2,0,0,Low
EVT000177,2025-08-05 07:35:00,202.113.62.23,10.0.2.147,SQL Injection Attempt,TCP,david,India,India,Device-90,Linux,Blocked,Medium,0,No,CVE-2023-1234,5.4,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,39,Medium,2025,8,5,7,Tuesday,False,2,0,1,Low
EVT000178,2025-08-03 10:00:00,45.244.81.45,10.0.2.57,Login Success,SMB,john,India,India,Device-137,Windows 11,Success,Medium,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,32,Medium,2025,8,3,10,Sunday,True,2,0,0,Low
